Target,Status,Reason,Log Path
//tests/cocotb/rvv/arithmetics:rvv_fmax_float_rdn_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fmax_float_rdn_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fmax_float_rmm_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fmax_float_rmm_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fmax_float_rne_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fmax_float_rne_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fmax_float_rtz_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fmax_float_rtz_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fmax_float_rup_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fmax_float_rup_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fmin_float_rdn_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fmin_float_rdn_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fmin_float_rmm_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fmin_float_rmm_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fmin_float_rne_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fmin_float_rne_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fmin_float_rtz_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fmin_float_rtz_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fmin_float_rup_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fmin_float_rup_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fmsac_float_rdn_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fmsac_float_rdn_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fmsac_float_rmm_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fmsac_float_rmm_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fmsac_float_rne_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fmsac_float_rne_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fmsac_float_rtz_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fmsac_float_rtz_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fmsac_float_rup_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fmsac_float_rup_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fmsub_float_rdn_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fmsub_float_rdn_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fmsub_float_rmm_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fmsub_float_rmm_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fmsub_float_rne_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fmsub_float_rne_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fmsub_float_rtz_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fmsub_float_rtz_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fmsub_float_rup_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fmsub_float_rup_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fmul_float_rdn_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fmul_float_rdn_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fmul_float_rmm_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fmul_float_rmm_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fmul_float_rne_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fmul_float_rne_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fmul_float_rtz_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fmul_float_rtz_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fmul_float_rup_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fmul_float_rup_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fnmacc_float_rdn_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fnmacc_float_rdn_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fnmacc_float_rmm_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fnmacc_float_rmm_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fnmacc_float_rne_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fnmacc_float_rne_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fnmacc_float_rtz_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fnmacc_float_rtz_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fnmacc_float_rup_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fnmacc_float_rup_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fnmadd_float_rdn_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fnmadd_float_rdn_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fnmadd_float_rmm_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fnmadd_float_rmm_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fnmadd_float_rne_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fnmadd_float_rne_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fnmadd_float_rtz_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fnmadd_float_rtz_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fnmadd_float_rup_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fnmadd_float_rup_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fnmsac_float_rdn_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fnmsac_float_rdn_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fnmsac_float_rmm_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fnmsac_float_rmm_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fnmsac_float_rne_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fnmsac_float_rne_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fnmsac_float_rtz_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fnmsac_float_rtz_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fnmsac_float_rup_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fnmsac_float_rup_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fnmsub_float_rdn_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fnmsub_float_rdn_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fnmsub_float_rmm_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fnmsub_float_rmm_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fnmsub_float_rne_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fnmsub_float_rne_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fnmsub_float_rtz_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fnmsub_float_rtz_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fnmsub_float_rup_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fnmsub_float_rup_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fredmax_float_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fredmax_float_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fredmin_float_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fredmin_float_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fredosum_float_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fredosum_float_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fredusum_float_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fredusum_float_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fsgnj_float_rdn_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fsgnj_float_rdn_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fsgnj_float_rmm_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fsgnj_float_rmm_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fsgnj_float_rne_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fsgnj_float_rne_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fsgnj_float_rtz_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fsgnj_float_rtz_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fsgnj_float_rup_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fsgnj_float_rup_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fsgnjn_float_rdn_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fsgnjn_float_rdn_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fsgnjn_float_rmm_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fsgnjn_float_rmm_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fsgnjn_float_rne_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fsgnjn_float_rne_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fsgnjn_float_rtz_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fsgnjn_float_rtz_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fsgnjn_float_rup_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fsgnjn_float_rup_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fsgnjx_float_rdn_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fsgnjx_float_rdn_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fsgnjx_float_rmm_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fsgnjx_float_rmm_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fsgnjx_float_rne_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fsgnjx_float_rne_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fsgnjx_float_rtz_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fsgnjx_float_rtz_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fsgnjx_float_rup_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fsgnjx_float_rup_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fsqrt_float_rdn_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fsqrt_float_rdn_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fsqrt_float_rmm_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fsqrt_float_rmm_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fsqrt_float_rne_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fsqrt_float_rne_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fsqrt_float_rtz_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fsqrt_float_rtz_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fsqrt_float_rup_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fsqrt_float_rup_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fsub_float_rdn_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fsub_float_rdn_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fsub_float_rmm_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fsub_float_rmm_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fsub_float_rne_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fsub_float_rne_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fsub_float_rtz_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fsub_float_rtz_m1.log
//tests/cocotb/rvv/arithmetics:rvv_fsub_float_rup_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_fsub_float_rup_m1.log
//tests/cocotb/rvv/arithmetics:rvv_macc_int16_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_macc_int16_m1.log
//tests/cocotb/rvv/arithmetics:rvv_macc_int32_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_macc_int32_m1.log
//tests/cocotb/rvv/arithmetics:rvv_macc_int8_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_macc_int8_m1.log
//tests/cocotb/rvv/arithmetics:rvv_macc_uint16_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_macc_uint16_m1.log
//tests/cocotb/rvv/arithmetics:rvv_macc_uint32_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_macc_uint32_m1.log
//tests/cocotb/rvv/arithmetics:rvv_macc_uint8_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_macc_uint8_m1.log
//tests/cocotb/rvv/arithmetics:rvv_madd_int16_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_madd_int16_m1.log
//tests/cocotb/rvv/arithmetics:rvv_madd_int32_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_madd_int32_m1.log
//tests/cocotb/rvv/arithmetics:rvv_madd_int8_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_madd_int8_m1.log
//tests/cocotb/rvv/arithmetics:rvv_madd_uint16_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_madd_uint16_m1.log
//tests/cocotb/rvv/arithmetics:rvv_madd_uint32_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_madd_uint32_m1.log
//tests/cocotb/rvv/arithmetics:rvv_madd_uint8_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_madd_uint8_m1.log
//tests/cocotb/rvv/arithmetics:rvv_max_int16_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_max_int16_m1.log
//tests/cocotb/rvv/arithmetics:rvv_max_int32_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_max_int32_m1.log
//tests/cocotb/rvv/arithmetics:rvv_max_int8_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_max_int8_m1.log
//tests/cocotb/rvv/arithmetics:rvv_max_uint16_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_max_uint16_m1.log
//tests/cocotb/rvv/arithmetics:rvv_max_uint32_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_max_uint32_m1.log
//tests/cocotb/rvv/arithmetics:rvv_max_uint8_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_max_uint8_m1.log
//tests/cocotb/rvv/arithmetics:rvv_min_int16_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_min_int16_m1.log
//tests/cocotb/rvv/arithmetics:rvv_min_int32_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_min_int32_m1.log
//tests/cocotb/rvv/arithmetics:rvv_min_int8_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_min_int8_m1.log
//tests/cocotb/rvv/arithmetics:rvv_min_uint16_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_min_uint16_m1.log
//tests/cocotb/rvv/arithmetics:rvv_min_uint32_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_min_uint32_m1.log
//tests/cocotb/rvv/arithmetics:rvv_min_uint8_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_min_uint8_m1.log
//tests/cocotb/rvv/arithmetics:rvv_mul_int16_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_mul_int16_m1.log
//tests/cocotb/rvv/arithmetics:rvv_mul_int32_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_mul_int32_m1.log
//tests/cocotb/rvv/arithmetics:rvv_mul_int8_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_mul_int8_m1.log
//tests/cocotb/rvv/arithmetics:rvv_mul_uint16_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_mul_uint16_m1.log
//tests/cocotb/rvv/arithmetics:rvv_mul_uint32_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_mul_uint32_m1.log
//tests/cocotb/rvv/arithmetics:rvv_mul_uint8_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_mul_uint8_m1.log
//tests/cocotb/rvv/arithmetics:rvv_mulh_int16_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_mulh_int16_m1.log
//tests/cocotb/rvv/arithmetics:rvv_mulh_int32_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_mulh_int32_m1.log
//tests/cocotb/rvv/arithmetics:rvv_mulh_int8_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_mulh_int8_m1.log
//tests/cocotb/rvv/arithmetics:rvv_mulh_uint16_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_mulh_uint16_m1.log
//tests/cocotb/rvv/arithmetics:rvv_mulh_uint32_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_mulh_uint32_m1.log
//tests/cocotb/rvv/arithmetics:rvv_mulh_uint8_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_mulh_uint8_m1.log
//tests/cocotb/rvv/arithmetics:rvv_nmsac_int16_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_nmsac_int16_m1.log
//tests/cocotb/rvv/arithmetics:rvv_nmsac_int32_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_nmsac_int32_m1.log
//tests/cocotb/rvv/arithmetics:rvv_nmsac_int8_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_nmsac_int8_m1.log
//tests/cocotb/rvv/arithmetics:rvv_nmsac_uint16_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_nmsac_uint16_m1.log
//tests/cocotb/rvv/arithmetics:rvv_nmsac_uint32_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_nmsac_uint32_m1.log
//tests/cocotb/rvv/arithmetics:rvv_nmsac_uint8_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_nmsac_uint8_m1.log
//tests/cocotb/rvv/arithmetics:rvv_nmsub_int16_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_nmsub_int16_m1.log
//tests/cocotb/rvv/arithmetics:rvv_nmsub_int32_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_nmsub_int32_m1.log
//tests/cocotb/rvv/arithmetics:rvv_nmsub_int8_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_nmsub_int8_m1.log
//tests/cocotb/rvv/arithmetics:rvv_nmsub_uint16_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_nmsub_uint16_m1.log
//tests/cocotb/rvv/arithmetics:rvv_nmsub_uint32_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_nmsub_uint32_m1.log
//tests/cocotb/rvv/arithmetics:rvv_nmsub_uint8_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_nmsub_uint8_m1.log
//tests/cocotb/rvv/arithmetics:rvv_or_int16_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_or_int16_m1.log
//tests/cocotb/rvv/arithmetics:rvv_or_int32_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_or_int32_m1.log
//tests/cocotb/rvv/arithmetics:rvv_or_int8_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_or_int8_m1.log
//tests/cocotb/rvv/arithmetics:rvv_or_uint16_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_or_uint16_m1.log
//tests/cocotb/rvv/arithmetics:rvv_or_uint32_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_or_uint32_m1.log
//tests/cocotb/rvv/arithmetics:rvv_or_uint8_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_or_uint8_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redand_int16_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redand_int16_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redand_int32_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redand_int32_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redand_int8_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redand_int8_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redand_uint16_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redand_uint16_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redand_uint32_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redand_uint32_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redand_uint8_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redand_uint8_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redmax_int16_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redmax_int16_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redmax_int32_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redmax_int32_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redmax_int8_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redmax_int8_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redmax_uint16_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redmax_uint16_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redmax_uint32_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redmax_uint32_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redmax_uint8_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redmax_uint8_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redmin_int16_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redmin_int16_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redmin_int32_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redmin_int32_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redmin_int8_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redmin_int8_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redmin_uint16_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redmin_uint16_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redmin_uint32_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redmin_uint32_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redmin_uint8_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redmin_uint8_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redor_int16_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redor_int16_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redor_int32_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redor_int32_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redor_int8_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redor_int8_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redor_uint16_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redor_uint16_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redor_uint32_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redor_uint32_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redor_uint8_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redor_uint8_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redsum_int16_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redsum_int16_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redsum_int32_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redsum_int32_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redsum_int8_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redsum_int8_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redsum_uint16_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redsum_uint16_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redsum_uint32_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redsum_uint32_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redsum_uint8_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redsum_uint8_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redxor_int16_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redxor_int16_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redxor_int32_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redxor_int32_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redxor_int8_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redxor_int8_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redxor_uint16_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redxor_uint16_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redxor_uint32_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redxor_uint32_m1.log
//tests/cocotb/rvv/arithmetics:rvv_redxor_uint8_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_redxor_uint8_m1.log
//tests/cocotb/rvv/arithmetics:rvv_rem_int16_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_rem_int16_m1.log
//tests/cocotb/rvv/arithmetics:rvv_rem_int32_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_rem_int32_m1.log
//tests/cocotb/rvv/arithmetics:rvv_rem_int8_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_rem_int8_m1.log
//tests/cocotb/rvv/arithmetics:rvv_rem_uint16_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_rem_uint16_m1.log
//tests/cocotb/rvv/arithmetics:rvv_rem_uint32_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_rem_uint32_m1.log
//tests/cocotb/rvv/arithmetics:rvv_rem_uint8_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_rem_uint8_m1.log
//tests/cocotb/rvv/arithmetics:rvv_sadd_int16_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_sadd_int16_m1.log
//tests/cocotb/rvv/arithmetics:rvv_sadd_int32_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_sadd_int32_m1.log
//tests/cocotb/rvv/arithmetics:rvv_sadd_int8_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_sadd_int8_m1.log
//tests/cocotb/rvv/arithmetics:rvv_sadd_uint16_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_sadd_uint16_m1.log
//tests/cocotb/rvv/arithmetics:rvv_sadd_uint32_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_sadd_uint32_m1.log
//tests/cocotb/rvv/arithmetics:rvv_sadd_uint8_m1,PASS,None,logs/tests_cocotb_rvv_arithmetics_rvv_sadd_uint8_m1.log
